file,surface_count,touch_count,max_nn_dist,mean_nn_dist,median_nn_dist,cov_0.005,cov_0.01,cov_0.02,cov_0.05
bowl__02880940__7ed1eb89d5463580a2c59a4d90e63212__models__model_normalized.npz,235000,1500000,0.11941698963511725,0.0123800240502676,0.005897339730418132,0.4231744680851064,0.6715276595744681,0.8209489361702128,0.9523829787234043
bowl__02880940__804092c488e7c8e420d3c05c08e26f__models__model_normalized.npz,235000,1500000,0.13336564390218772,0.006514980995954556,0.0035523571011284527,0.6968297872340425,0.8923276595744681,0.9383574468085106,0.9832212765957447
bowl__02880940__80608e58db79d4d83b722c86abee0751__models__model_normalized.npz,235000,1500000,0.1569993568673104,0.044845887377863616,0.01589452399399574,0.2988468085106383,0.4543744680851064,0.5210212765957447,0.6367659574468085
bowl__02880940__817221e45b63cef62f74bdafe5239fba__models__model_normalized.npz,235000,1500000,0.11662221630319823,0.022220842137667188,0.007141731268876374,0.3810127659574468,0.5644468085106383,0.6279234042553191,0.8048085106382978
bowl__02880940__879a5c740b25ef5c7a88a2ad67bfd073__models__model_normalized.npz,235000,1500000,0.16099511827222307,0.041234324331695445,0.01392989596060884,0.21737872340425532,0.43667234042553194,0.543204255319149,0.6871063829787234
bowl__02880940__899af991203577f019790c8746d79a6f__models__model_normalized.npz,235000,1500000,0.06774991100771995,0.007915959203437722,0.005370403818650457,0.4614255319148936,0.7638595744680851,0.9484638297872341,0.9994468085106383
bowl__02880940__89bde5319b8a7de044841730d607e227__models__model_normalized.npz,235000,1500000,0.04860115081208294,0.004518321467762739,0.0029611283708190347,0.7716425531914893,0.9153617021276595,0.9657531914893617,1.0
bowl__02880940__8b90aa9f4418c75452dd9cc5bac31c96__models__model_normalized.npz,235000,1500000,0.13276674497443125,0.028450501264800348,0.01168065412749872,0.2567191489361702,0.4717446808510638,0.5572255319148937,0.6558553191489361
bowl__02880940__8bb057d18e2fcc4779368d1198f406e7__models__model_normalized.npz,235000,1500000,0.1279974624578987,0.03144119689580414,0.010322525210692376,0.3066468085106383,0.4949914893617021,0.5618170212765957,0.6457446808510638
bowl__02880940__8d1f575e9223b28b8183a4a81361b94__models__model_normalized.npz,235000,1500000,0.12185966166124447,0.019288823653156234,0.014196504778539263,0.3518085106382979,0.4753276595744681,0.5244553191489362,0.9706
bowl__02880940__8d457deaf22394da65c5c31ac688ec4__models__model_normalized.npz,235000,1500000,0.043645421751715686,0.004362430948436188,0.0035031919633934155,0.7188468085106383,0.9252425531914894,0.9980893617021277,1.0
bowl__02880940__8d75c3c065fa3c7055f46d55537192b6__models__model_normalized.npz,235000,1500000,0.09175039859616424,0.00725486764124497,0.004508822403867345,0.5636851063829788,0.8567787234042553,0.9256085106382979,0.9886723404255319
bowl__02880940__9024177b7ed352f45126f17934e17803__models__model_normalized.npz,235000,1500000,0.11019782954657295,0.02383342730857327,0.011198237084865987,0.32700425531914895,0.4894,0.5427829787234043,0.9630042553191489
bowl__02880940__92f04b8d36c98d18221d647283ba1e26__models__model_normalized.npz,235000,1500000,0.10734887079341844,0.003993450397766859,0.0027020033807585806,0.8513063829787234,0.9576085106382979,0.9751021276595745,0.9943276595744681
bowl__02880940__95ac294f47fd7d87e0b49f27ced29e3__models__model_normalized.npz,235000,1500000,0.10029720306576755,0.013981862837483127,0.005450092077515891,0.4589191489361702,0.7011234042553192,0.7757106382978723,0.8980638297872341
bowl__02880940__960c5c5bff2d3a4bbced73c51e99f8b2__models__model_normalized.npz,235000,1500000,0.08474798021007968,0.015645552493176063,0.006564410715636014,0.39800425531914896,0.5955531914893617,0.654272340425532,0.989263829787234
bowl__02880940__98d3408054ab409fd261c3d31246fed3__models__model_normalized.npz,235000,1500000,0.10898409465354984,0.02200924940040152,0.009202376442379173,0.3287191489361702,0.5130808510638298,0.5742723404255319,0.847727659574468
bowl__02880940__9a6cec1cfca7e8b5ebc583f22bd58b85__models__model_normalized.npz,235000,1500000,0.2160474830337647,0.023982135311400442,0.005895907093931925,0.42171063829787236,0.6813234042553191,0.756863829787234,0.8299191489361702
bowl__02880940__9c7edf31042fea84df95dda4222cd1bf__models__model_normalized.npz,235000,1500000,0.08937860274746975,0.012379615925276206,0.004680771899761343,0.5298340425531914,0.7222808510638298,0.8091106382978723,0.9260936170212766
bowl__02880940__9dcfab1fab6232003bec56bff764ba78__models__model_normalized.npz,235000,1500000,0.12602641894537928,0.016200584476856416,0.01171161714423644,0.283468085106383,0.4786723404255319,0.5423106382978723,0.9741319148936171
bowl__02880940__9ea66797afeb86196ea1c514a0de6d2d__models__model_normalized.npz,235000,1500000,0.14553511674914585,0.04025642247785743,0.008417572108646333,0.3328255319148936,0.5334425531914894,0.5939787234042553,0.656731914893617
bowl__02880940__a042621b3378bc18a2c59a4d90e63212__models__model_normalized.npz,235000,1500000,0.06495790678997342,0.00924767551547569,0.005770218036219689,0.4220978723404255,0.7209191489361703,0.8955574468085107,0.9981829787234042
bowl__02880940__a08af31cb43f1f662d88c45db31bc366__models__model_normalized.npz,235000,1500000,0.055900102102643616,0.002957174935166978,0.002458609920621018,0.8875957446808511,0.9853148936170213,0.9961574468085106,0.9999617021276596
bowl__02880940__a0ac0c76dbb4b7685430c0f7a585e679__models__model_normalized.npz,235000,1500000,0.14458820324817956,0.007925360191763051,0.004417862027374572,0.5719191489361702,0.8442765957446808,0.9140510638297872,0.9809361702127659
bowl__02880940__a0b34a720dd364d9ccdca257be791a55__models__model_normalized.npz,235000,1500000,0.123859412102608,0.028202932627981146,0.014610893015292031,0.30637021276595744,0.4582851063829787,0.5364851063829787,0.6886553191489362
bowl__02880940__a1393437aac09108d627bfab5d10d45d__models__model_normalized.npz,235000,1500000,0.13101976164238346,0.021426519247821952,0.006764789685211546,0.39258297872340425,0.5828,0.6451702127659574,0.8137531914893616
bowl__02880940__a1d26a16a0caa78243f1c519d66bb167__models__model_normalized.npz,235000,1500000,0.27891098540228115,0.05779407092440438,0.00707732829386408,0.3658595744680851,0.5820510638297872,0.6281106382978724,0.6709021276595745
bowl__02880940__a2841256fc6fd90da518b93bb7233de6__models__model_normalized.npz,235000,1500000,0.15413031215302614,0.017453335799830223,0.005362397572406809,0.46581702127659574,0.7158893617021277,0.7942765957446809,0.8837617021276596
bowl__02880940__a29f53390194166665c638ab0bc6bc66__models__model_normalized.npz,235000,1500000,0.2612344922452684,0.04535464831433928,0.006968137692457526,0.38592765957446806,0.5673829787234043,0.619927659574468,0.6940936170212766
bowl__02880940__a593e8863200fdb0664b3b9b23ddfcbc__models__model_normalized.npz,235000,1500000,0.13944849654672023,0.03539366287461178,0.018373568262590245,0.2573106382978723,0.4346212765957447,0.5077276595744681,0.614463829787234
bowl__02880940__a5f42bbfddcadf05eeb8d422649e5f2b__models__model_normalized.npz,235000,1500000,0.138086857941233,0.006139072567916482,0.003524844088185281,0.6997063829787235,0.8966425531914893,0.9442382978723404,0.9860553191489362
bowl__02880940__a73d531b90965199e5f6d587dbc348b5__models__model_normalized.npz,235000,1500000,0.08429259074849678,0.01728220765343403,0.004684334709686561,0.5213234042553192,0.6290170212765958,0.6857489361702128,0.8441531914893617
bowl__02880940__a83b2eb519fbef17e922c0c19528ec07__models__model_normalized.npz,235000,1500000,0.1743047901422223,0.03715355111191112,0.006416979052673727,0.4052340425531915,0.6010255319148936,0.6538978723404255,0.7146170212765958
bowl__02880940__a95e0d8b37f8ca436a3309b77df3f951__models__model_normalized.npz,235000,1500000,0.10547518981248365,0.005472744329569329,0.003391587264167632,0.7256127659574468,0.9132638297872341,0.956463829787234,0.9906170212765958
bowl__02880940__a98b76254bcd32c05481b689f582aa44__models__model_normalized.npz,235000,1500000,0.06814347724464387,0.011418817446444837,0.0034680511161914317,0.6976936170212766,0.8312723404255319,0.8509787234042553,0.8929063829787234
